Class ID	Class Name
03258000	CGameCtnMasterServerTask_ChallengeRecords_GetBuddiesRecord
03259000	CWebServicesTaskResult_ChallengeRecords_BuddiesRecord
0325A000	CGameScoreTask_BuddiesChallengeRecordsForMap
0325B000	CWebServicesTaskResult_BuddiesChallengeRecord
0325C000	CGameScoreTask_BuddyChallengeRecordsComparison
0325D000	CWebServicesTaskResult_ChallengeRecords_BuddyRecordComparison
0325F000	CGameModuleScriptStoreItem
03260000	CGameModuleScriptStoreCategory
03262000	CGameSaveLaunchedCheckpoints
03263000	CWebServicesTaskResult_NaturalLeaderBoardSummaries
03264000	CGameCtnMasterServerTask_GetNaturalLeaderBoardSummaries
03265000	CWebServicesTaskResult_RealLeaderBoardSummaries
03266000	CGameCtnMasterServerTask_GetRealLeaderBoardSummaries
03267000	CGameEditorMainPlugin
03268000	CGameDataFileTask_Skin_NadeoServices_GetList
0326A000	CGamePlaygroundUIConfigEvent
0326B000	CWebServicesTaskResult_NadeoServicesMap
0326C000	CWebServicesTaskResult_NadeoServicesMapList
0326D000	CGamePackCreatorScript
0326E000	CGamePackCreator_PackScript
0326F000	CGamePackCreator_TitleInfoScript
03270000	CGamePackCreator_RecipientScript
03271000	CGameCtnDecorationMaterialModifiers
03272000	CGameModuleMenuPage
03274000	CGameEditorPlugin
03275000	CGameManialinkAnimManager
03276000	CGameEditorEditor
03277000	CGameControlCameraHmdExternal
03278000	CWebServicesTaskResult_NadeoServicesMapScript
03279000	CWebServicesTaskResult_NadeoServicesMapListScript
0327A000	CGameCampaignScoreManager_SkillPoint
0327B000	CGameScriptChatRoom
0327D000	NGameWaypoint_STrigger
0327E000	CGameObjectItem
0327F000	CGameGatePhy
03280000	CGameTriggerGate
03281000	CGameTriggerTeleport
03282000	CGameShield
03283000	CGameTriggerScreen
03284000	CGameDialogsScript
03285000	CGameScriptChatHistory
03286000	CGameScriptChatHistoryEntry
03287000	CGameEditorCanvas
0328A000	CGameEditorPluginMapManager
0328B000	CGameEditorMesh
0328C000	CGameEditorEvent
0328D000	CGameDataFileTask_Skin_NadeoServices_GetAccountList
0328E000	CGameTurretPhy
0328F000	CGameDataFileTask_Map_NadeoServices_GetAccountList
03290000	CGameDataFileTask_Map_NadeoServices_GetList
03291000	CGameTurretVis
03292000	CGameObjectPhy
03293000	CGameEditorPluginHandle
03294000	CGameCtnMediaBlockTurret
03295000	CGameEditorPluginLayerScriptHandler
03297000	CGameDataFileManager
03299000	CGameDataFileTask_GhostStoreUserRecord_Maniaplanet
0329B000	CGameDataFileTask_GhostLoadUserRecord_Maniaplanet
0329C000	CGameDialogsScriptEvent
0329D000	CWebServicesTaskResult_GhostScript
0329E000	CGameDataFileTask_GhostLoadMedal
0329F000	CGameCtnMediaBlockEntity
032A0000	CWebServicesTaskResult_NaturalLeaderBoardInfoList
032A1000	CWebServicesTaskResult_MapListScript
032A3000	CGameDataFileTask_GameFidGetGameList
032A5000	CGameDataFileManagerScript
032A7000	CWebServicesTaskResult_GameFidList
032A8000	CWebServicesTaskResult_ReplayListScript
032A9000	CWebServicesTaskResult_FileList
032AA000	CWebServicesTaskResult_FileListScript
032AB000	CGameDataFileTask_FileGetGameList
032AC000	CGameObjectVis
032AD000	CGameMapScoreManager
032AE000	CGameMapScoreManager_MapRecord
032AF000	CGameMapScoreManager_MultiAsyncLevel
032B0000	CGameMapScoreManager_SkillPoint
032B1000	CGameScriptMgrTurret
032B2000	CGameScriptTurret
032B3000	CWebServicesTaskResult_GhostList
032B4000	CWebServicesTaskResult_GhostListScript
032B5000	CGameMasterServerTask_SetTitlePaid
032B6000	CGameScoreTask_GetNaturalLeaderBoardPlayerList
032B7000	CGameCtnMasterServerTask_GetNaturalLeaderBoard
032BB000	CGameMatchSettingsManagerScript
032BC000	CGameMatchSettingsScript
032BD000	CGameDataFileTask_PackDownloadOrUpdate
032BE000	CWebServicesTaskResult_Title
032BF000	CGameMatchSettingsPlaylistItemScript
032C0000	CGameScoreTask_GetPlayerMapRecordList
032C1000	CWebServicesTaskResult_MapRecordListScript
032C2000	CGameScoreTask_SetTrophyCompetitionMatchAchievementResults
032C3000	CGameDataFileTask_GameModeGetGameList
032C4000	CWebServicesTaskResult_GameModeListScript
032C5000	CGameGameModeInfoScript
032C6000	CGameUserProfileWrapper
032C7000	CGameEditorPluginAPI
032CA000	CGameBlockItemVariantChooser
032CB000	CGameArenaPlayer
032CC000	CGameEditorMaterial
032CD000	CWebServicesTaskResult_UserNewsListScript
032CE000	CGameMgrAction
032D0000	CGameScriptVehicle
032D1000	CGameScriptMgrVehicle
032D2000	CGameAction
032D3000	CGameScriptAction
032D4000	CGameDataFileTask_Skin_NadeoServices_Set
032D5000	CGameScriptMapLandmark
032D6000	CGameScriptMapSector
032D7000	CGameScriptMapSpawn
032D8000	CGameScriptMapBotPath
032D9000	CGameScriptMapObjectAnchor
032DA000	CGameScriptMapBotSpawn
032DE000	CWebServicesTask_Title_GetConfig
032DF000	CWebServicesTask_Title_GetPolicyRuleValues
032E0000	CWebServicesTask_Title_GetLadderInfo
032E1000	CGameSlotPhy
032E2000	CGameVehiclePhy
032E3000	CGameSlotVis
032E4000	CGameGateVis
032E5000	CGameScriptEntity
032E6000	CGameScriptPlayer
032E7000	CGameScriptChatSquadInvitation
032E8000	CGameScriptChatHistoryEntryMessage
032E9000	CGameZoneTask_UpdateZoneList
032EA000	CGameMasterServerTask_GetOnlineProfile
032EB000	CGameMasterServerRichPresenceTaskResult_NextPresence
032EC000	CWebServicesTaskResult_PlanetsTransaction_Bill
032ED000	CGameScriptMapVehicleAnchor
032EE000	CGameShootIconSetting
032EF000	CGameScriptMapWaypoint
032F0000	CGameControlCameraHelico
032F1000	CWebServicesTask_PostConnect
032F2000	CGameShootIconConfig
032F3000	CWebServicesTask_PostConnect_BannedCryptedChecksumsList
032F4000	CWebServicesTask_PostConnect_UrlConfig
032F5000	CGameEditorMapScriptClipList
032F7000	CGameEditorMapScriptClip
032F8000	CWebServicesTask_SynchronizeProfileChunks
032F9000	CGamePlaygroundModuleClientChrono
032FA000	CGamePlaygroundModuleServerChrono
032FB000	CGamePlaygroundModuleClientSpeedMeter
032FC000	CGamePlaygroundModuleServerSpeedMeter
032FD000	CGamePlaygroundModuleClientPlayerState
032FE000	CGamePlaygroundModuleServerPlayerState
032FF000	CGamePlaygroundModuleClientTeamState
03300000	CGamePlaygroundModuleServerTeamState
03301000	CGamePlaygroundModuleClientAltimeter
03302000	CGamePlaygroundModuleServerAltimeter
03303000	CGamePlaygroundModuleClientThrottle
03304000	CGamePlaygroundModuleServerThrottle
03305000	CGameEditorUndoSystem_State
03306000	CWebServicesTask_UploadProfileChunks
03309000	CGameMasterServerTask_GetTitlePackagesInfos
0330A000	CWebServicesTask_GetTitlePackagesInfos
0330B000	CGameMasterServerTask_UpdateManiaPlanetStationInfos
